,Airline,Source,Destination,Additional_Info,Price,dur_min,stops,journey_day,dep_time
6680,IndiGo,Delhi,Cochin,No Info,6628.0,630.0,1,6,150000
6681,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1415.0,1,4,130000
6682,Jet Airways,Kolkata,Banglore,No Info,14178.0,1010.0,1,4,163000
6683,Jet Airways,Delhi,Cochin,In-flight meal not included,8518.0,1359.0625,2,2,51000
6684,Jet Airways,Delhi,Cochin,No Info,13376.0,1320.0,2,0,143500
6685,Vistara,Kolkata,Banglore,No Info,8452.0,1065.0,1,4,170000
6686,Jet Airways,Delhi,Cochin,No Info,14151.0,620.0,1,0,21500
6687,SpiceJet,Mumbai,Hyderabad,No check-in baggage included,1965.0,90.0,0,0,131500
6688,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,1025.0,2,6,193000
6689,Jet Airways,Kolkata,Banglore,No Info,11467.0,1295.0,1,2,202500
6690,Jet Airways,Kolkata,Banglore,No Info,14781.0,730.0,1,3,163000
6691,Air India,Mumbai,Hyderabad,No Info,9535.0,780.0,1,0,201500
6692,Air India,Mumbai,Hyderabad,No Info,2050.0,80.0,0,0,210500
6693,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,535.0,2,4,193000
6694,Jet Airways,Kolkata,Banglore,In-flight meal not included,10031.0,850.0,1,6,82500
6695,SpiceJet,Kolkata,Banglore,No Info,4491.0,145.0,0,6,90000
6696,Jet Airways,Banglore,Delhi,No Info,7229.0,180.0,0,2,174500
6697,SpiceJet,Banglore,New Delhi,No Info,4760.0,475.0,1,6,102000
6698,IndiGo,Chennai,Kolkata,No Info,3597.0,140.0,0,3,144500
6699,Vistara,Kolkata,Banglore,No Info,7927.0,965.0,1,4,170000
6700,SpiceJet,Kolkata,Banglore,No Info,4174.0,145.0,0,5,90000
6701,Air India,Kolkata,Banglore,No Info,10203.0,555.0,1,5,70000
6702,Vistara,Kolkata,Banglore,No Info,8610.0,790.0,1,3,71000
6703,Jet Airways,Banglore,Delhi,In-flight meal not included,5769.0,175.0,0,4,151500
6704,IndiGo,Kolkata,Banglore,No Info,5644.0,155.0,0,5,113000
6705,Jet Airways,Banglore,Delhi,In-flight meal not included,5769.0,180.0,0,2,71000
6706,Jet Airways,Banglore,Delhi,No Info,7229.0,165.0,0,2,60000
6707,IndiGo,Kolkata,Banglore,No Info,4226.0,240.0,1,4,62000
6708,IndiGo,Banglore,New Delhi,No Info,4588.0,300.0,1,1,120500
6709,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,4995.0,90.0,0,1,102000
6710,Jet Airways,Delhi,Cochin,In-flight meal not included,5406.0,1145.0,1,4,173000
6711,SpiceJet,Kolkata,Banglore,No Info,3873.0,150.0,0,0,171000
6712,Jet Airways,Delhi,Cochin,No Info,14151.0,440.0,1,0,113000
6713,SpiceJet,Delhi,Cochin,No check-in baggage included,5158.0,270.0,1,4,84500
6714,Jet Airways,Mumbai,Hyderabad,No Info,8040.0,90.0,0,5,102000
6715,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,635.0,1,5,54500
6716,Air India,Chennai,Kolkata,No Info,4667.0,135.0,0,3,114000
6717,Jet Airways,Mumbai,Hyderabad,No Info,5678.0,90.0,0,0,193500
6718,Air India,Kolkata,Banglore,No Info,12513.0,875.0,2,3,55000
6719,Jet Airways,Banglore,Delhi,No Info,8016.0,180.0,0,3,71000
6720,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,140.0,0,6,174500
6721,Jet Airways,Delhi,Cochin,In-flight meal not included,5963.0,655.0,1,3,173000
6722,Jet Airways,Kolkata,Banglore,No Info,14781.0,475.0,1,5,82500
6723,Jet Airways,Delhi,Cochin,In-flight meal not included,12373.0,870.0,1,5,90000
6724,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,3210.0,90.0,0,6,193500
6725,Jet Airways,Banglore,New Delhi,In-flight meal not included,9134.0,760.0,1,4,54500
6726,Jet Airways,Delhi,Cochin,In-flight meal not included,10919.0,830.0,2,3,143500
6727,IndiGo,Mumbai,Hyderabad,No Info,4575.0,90.0,0,5,91000
6728,IndiGo,Delhi,Cochin,No Info,5601.0,195.0,0,5,53500
6729,Jet Airways,Kolkata,Banglore,No Info,14151.0,395.0,1,5,170000
6730,Air India,Kolkata,Banglore,No Info,10151.0,1195.0,2,2,120000
6731,Vistara,Banglore,Delhi,No Info,5403.0,170.0,0,3,94500
6732,IndiGo,Delhi,Cochin,No Info,6147.0,345.0,1,0,20000
6733,IndiGo,Kolkata,Banglore,No Info,4804.0,150.0,0,3,142500
6734,Multiple carriers,Delhi,Cochin,No Info,8371.0,620.0,1,2,85500
6735,Jet Airways,Delhi,Cochin,No Info,13014.0,535.0,2,4,193000
6736,Air Asia,Banglore,Delhi,No Info,3383.0,170.0,0,4,45500
6737,SpiceJet,Chennai,Kolkata,No Info,4760.0,140.0,0,0,174500
6738,Jet Airways,Banglore,Delhi,In-flight meal not included,4544.0,180.0,0,0,71000
6739,Multiple carriers,Delhi,Cochin,No Info,15147.0,395.0,1,0,85500
6740,Multiple carriers,Delhi,Cochin,No Info,10782.0,900.0,1,1,44500
6741,IndiGo,Delhi,Cochin,No Info,6027.0,290.0,1,2,151000
6742,Jet Airways,Delhi,Cochin,In-flight meal not included,10919.0,830.0,2,3,143500
6743,Air India,Delhi,Cochin,No Info,6681.0,1565.0,1,2,61000
6744,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,0,233000
6745,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,885.0,1,0,215000
6746,IndiGo,Delhi,Cochin,No Info,6628.0,415.0,1,3,183500
6747,Air India,Delhi,Cochin,No Info,5022.0,1590.0,1,0,203000
6748,Air India,Delhi,Cochin,No Info,12698.0,1470.0,2,2,71000
6749,Air Asia,Delhi,Cochin,No Info,6451.0,625.0,1,4,204500
6750,IndiGo,Delhi,Cochin,No Info,6416.0,575.0,1,4,112500
6751,SpiceJet,Kolkata,Banglore,No Info,4622.0,150.0,0,1,222000
6752,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,0,130000
6753,Air Asia,Kolkata,Banglore,No Info,4508.0,150.0,0,3,195500
6754,Vistara,Kolkata,Banglore,No Info,8452.0,930.0,1,4,71000
6755,Air India,Kolkata,Banglore,No Info,13437.0,970.0,2,3,164500
6756,Vistara,Chennai,Kolkata,No Info,9345.0,140.0,0,5,174500
6757,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,1025.0,1,4,185500
6758,Jet Airways,Delhi,Cochin,No Info,15129.0,1125.0,2,3,94000
6759,Jet Airways,Delhi,Cochin,No Info,14714.0,300.0,1,3,140000
6760,IndiGo,Delhi,Cochin,No Info,6093.0,860.0,1,3,64000
6761,IndiGo,Delhi,Cochin,No Info,5307.0,505.0,1,1,45500
6762,GoAir,Delhi,Cochin,No Info,6811.25,310.0,1,2,142500
6763,Jet Airways,Kolkata,Banglore,No Info,14571.0,735.0,1,3,200000
6764,Jet Airways,Delhi,Cochin,No Info,10976.0,1390.0,2,2,191000
6765,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,590.0,1,4,63000
6766,IndiGo,Kolkata,Banglore,No Info,4488.0,155.0,0,2,202000
6767,Air India,Delhi,Cochin,No Info,8582.0,1215.0,1,4,230000
6768,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1010.0,1,0,194500
6769,Vistara,Kolkata,Banglore,No Info,8662.0,1065.0,1,2,170000
6770,IndiGo,Banglore,New Delhi,No Info,4777.0,165.0,0,6,60000
6771,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,2071.0,90.0,0,2,155000
6772,Jet Airways,Banglore,New Delhi,In-flight meal not included,11087.0,980.0,1,1,225500
6773,Air India,Banglore,Delhi,No Info,5228.0,170.0,0,3,210500
6774,Jet Airways,Kolkata,Banglore,No Info,12996.0,590.0,1,4,63000
6775,Jet Airways,Banglore,New Delhi,No Info,14151.0,900.0,1,0,80000
6776,Jet Airways,Kolkata,Banglore,No Info,13941.0,910.0,1,5,185500
6777,Air India,Banglore,New Delhi,No Info,9166.0,500.0,1,4,135000
6778,Air India,Delhi,Cochin,No Info,12677.0,1535.0,1,6,51500
6779,Air India,Chennai,Kolkata,No Info,4405.0,135.0,0,6,114000
6780,Jet Airways,Kolkata,Banglore,No Info,12121.0,840.0,1,2,93500
6781,Air India,Banglore,Delhi,No Info,6121.0,170.0,0,3,210500
6782,Jet Airways,Kolkata,Banglore,No Info,14388.0,1495.0,1,5,82500
6783,Jet Airways,Kolkata,Banglore,No Info,11467.0,870.0,1,4,202500
6784,Jet Airways,Banglore,New Delhi,No Info,13817.0,780.0,1,1,212500
6785,Air India,Mumbai,Hyderabad,No Info,3100.0,85.0,0,2,193000
6786,Multiple carriers,Delhi,Cochin,No Info,8266.0,455.0,1,1,114000
6787,Jet Airways,Kolkata,Banglore,No Info,13759.0,1660.0,1,6,194500
6788,IndiGo,Banglore,Delhi,No Info,3943.0,170.0,0,4,2500
6789,Multiple carriers,Delhi,Cochin,No Info,12327.0,440.0,1,2,181500
6790,IndiGo,Mumbai,Hyderabad,No Info,4049.0,90.0,0,4,62500
6791,SpiceJet,Banglore,Delhi,No check-in baggage included,3573.0,175.0,0,6,211000
6792,Air Asia,Kolkata,Banglore,No Info,4409.0,150.0,0,2,195500
6793,Air India,Delhi,Cochin,No Info,6565.0,1580.0,2,2,70500
6794,IndiGo,Kolkata,Banglore,No Info,4174.0,160.0,0,0,212500
6795,Jet Airways,Banglore,Delhi,In-flight meal not included,4030.0,180.0,0,4,71000
6796,Air Asia,Kolkata,Banglore,No Info,4082.0,155.0,0,3,102000
6797,Air India,Kolkata,Banglore,No Info,6117.0,1555.0,2,4,91000
6798,Jet Airways,Banglore,New Delhi,In-flight meal not included,6163.0,390.0,1,3,55000
6799,Jet Airways,Delhi,Cochin,In-flight meal not included,6540.0,745.0,1,2,160000
6800,SpiceJet,Kolkata,Banglore,No Info,4649.0,315.0,1,3,150500
6801,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1270.0,1,4,215000
6802,Vistara,Banglore,Delhi,No Info,5613.0,165.0,0,1,193000
6803,IndiGo,Banglore,New Delhi,No Info,6144.0,180.0,0,6,83000
6804,Jet Airways,Kolkata,Banglore,No Info,13067.0,1745.0,1,3,170000
6805,Vistara,Banglore,New Delhi,No Info,7608.0,175.0,0,6,211000
6806,Multiple carriers,Delhi,Cochin,No Info,7198.0,930.0,1,4,100000
6807,Jet Airways,Kolkata,Banglore,No Info,13941.0,425.0,1,2,163000
6808,Jet Airways,Delhi,Cochin,In-flight meal not included,10368.0,1125.0,2,4,94000
6809,SpiceJet,Chennai,Kolkata,No check-in baggage included,3543.0,135.0,0,3,82000
6810,IndiGo,Kolkata,Banglore,No Info,4462.0,160.0,0,2,202500
6811,Air India,Kolkata,Banglore,No Info,8005.0,445.0,2,6,55000
6812,Jet Airways,Kolkata,Banglore,In-flight meal not included,7064.0,1660.0,1,4,185500
6813,Jet Airways,Kolkata,Banglore,No Info,12121.0,1480.0,1,5,202500
6814,Air India,Delhi,Cochin,No Info,8918.0,435.0,2,3,120000
6815,Air India,Kolkata,Banglore,No Info,8891.0,745.0,1,3,92500
6816,Air India,Kolkata,Banglore,No Info,10203.0,375.0,1,5,100000
6817,Multiple carriers,Delhi,Cochin,No Info,8073.0,480.0,1,2,130000
6818,IndiGo,Delhi,Cochin,No Info,6494.0,370.0,1,6,161000
6819,Jet Airways,Delhi,Cochin,No Info,13376.0,1300.0,2,4,64500
6820,Multiple carriers,Delhi,Cochin,No Info,6513.0,920.0,1,4,71000
6821,Jet Airways,Kolkata,Banglore,No Info,13731.0,585.0,1,4,185500
6822,Jet Airways,Kolkata,Banglore,In-flight meal not included,7064.0,1430.0,1,4,200000
6823,Jet Airways,Banglore,New Delhi,No Info,14151.0,805.0,1,0,54500
6824,Jet Airways,Kolkata,Banglore,In-flight meal not included,8586.0,845.0,1,2,200000
6825,Multiple carriers,Delhi,Cochin,No Info,11789.0,780.0,1,5,60000
6826,IndiGo,Kolkata,Banglore,No Info,5224.0,155.0,0,4,113000
6827,IndiGo,Delhi,Cochin,No Info,6834.0,195.0,0,2,210500
6828,IndiGo,Delhi,Cochin,No Info,6316.0,570.0,1,5,160000
6829,Jet Airways,Delhi,Cochin,No Info,11869.0,1925.0,2,3,104500
6830,Air Asia,Kolkata,Banglore,No Info,4384.0,150.0,0,0,225000
6831,IndiGo,Kolkata,Banglore,No Info,5644.0,150.0,0,6,142500
6832,Air India,Delhi,Cochin,No Info,12219.0,1380.0,2,1,201500
6833,Multiple carriers,Delhi,Cochin,No Info,13377.0,930.0,1,3,100000
6834,Multiple carriers,Delhi,Cochin,No Info,10090.0,695.0,2,1,94500
6835,Jet Airways,Mumbai,Hyderabad,No Info,14151.0,1380.0,2,0,175000
6836,Vistara,Banglore,Delhi,No Info,4878.0,155.0,0,0,170000
6837,IndiGo,Mumbai,Hyderabad,No Info,2227.0,90.0,0,6,212000
6838,IndiGo,Delhi,Cochin,No Info,6442.0,515.0,1,5,73500
6839,SpiceJet,Banglore,Delhi,No check-in baggage included,3257.0,175.0,0,0,211000
6840,Jet Airways,Banglore,Delhi,In-flight meal not included,7229.0,165.0,0,5,60000
6841,Air India,Kolkata,Banglore,No Info,12219.0,1035.0,2,5,203000
6842,IndiGo,Banglore,New Delhi,No Info,6494.0,170.0,0,6,101000
6843,Air India,Delhi,Cochin,No Info,5674.0,180.0,0,4,141000
6844,Jet Airways,Banglore,New Delhi,No Info,14151.0,1220.0,1,3,140500
6845,IndiGo,Delhi,Cochin,No Info,7144.0,940.0,1,5,65000
6846,Air India,Delhi,Cochin,No Info,6094.0,170.0,0,0,51000
6847,Jet Airways,Mumbai,Hyderabad,In-flight meal not included,4050.0,90.0,0,5,102000
6848,SpiceJet,Chennai,Kolkata,No check-in baggage included,3859.0,135.0,0,0,94500
6849,Jet Airways,Delhi,Cochin,No Info,11664.0,1950.0,2,3,102000
6850,Multiple carriers,Delhi,Cochin,In-flight meal not included,7731.0,850.0,2,0,71000
6851,Jet Airways,Kolkata,Banglore,No Info,12692.0,575.0,1,4,93500
6852,Air India,Delhi,Cochin,No Info,11307.0,1210.0,2,5,131500
6853,Jet Airways,Kolkata,Banglore,In-flight meal not included,8586.0,450.0,1,4,211000
6854,IndiGo,Banglore,New Delhi,No Info,5746.0,245.0,1,3,112000
6855,Multiple carriers,Delhi,Cochin,No Info,13378.0,675.0,1,3,80000
6856,Air India,Banglore,New Delhi,No Info,7486.0,165.0,0,6,170000
6857,SpiceJet,Chennai,Kolkata,No Info,4760.0,140.0,0,0,93000
6858,Multiple carriers,Delhi,Cochin,No Info,7005.0,560.0,1,4,114000
6859,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,3,171500
6860,IndiGo,Delhi,Cochin,No Info,6494.0,490.0,1,1,44500
6861,IndiGo,Banglore,Delhi,No Info,3419.0,175.0,0,2,3000
6862,Air Asia,Kolkata,Banglore,No Info,5192.0,500.0,2,5,151000
6863,Air Asia,Kolkata,Banglore,No Info,4409.0,155.0,0,0,102000
6864,Jet Airways,Banglore,Delhi,No Info,7229.0,180.0,0,3,82000
6865,IndiGo,Banglore,New Delhi,No Info,5397.0,295.0,1,4,165500
6866,Jet Airways,Delhi,Cochin,In-flight meal not included,6542.0,300.0,1,0,140000
6867,GoAir,Delhi,Cochin,No Info,5281.0,535.0,1,2,102500
6868,Multiple carriers,Delhi,Cochin,No Info,8266.0,385.0,1,3,125000
6869,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,300.0,1,4,140000
6870,Vistara,Kolkata,Banglore,No Info,11105.0,1445.0,1,6,202000
6871,Jet Airways,Banglore,Delhi,In-flight meal not included,4544.0,180.0,0,0,82000
6872,Air India,Kolkata,Banglore,No Info,4960.0,150.0,0,0,141500
6873,Jet Airways,Banglore,New Delhi,No Info,14151.0,1210.0,1,0,85500
6874,Multiple carriers,Delhi,Cochin,No Info,13377.0,930.0,1,6,100000
6875,SpiceJet,Mumbai,Hyderabad,No Info,2227.0,90.0,0,5,131500
6876,Air India,Mumbai,Hyderabad,No Info,3100.0,80.0,0,4,62000
6877,Air India,Mumbai,Hyderabad,No Info,3100.0,80.0,0,4,210500
6878,SpiceJet,Kolkata,Banglore,No Info,3873.0,155.0,0,5,65500
6879,IndiGo,Mumbai,Hyderabad,No Info,5232.0,90.0,0,6,200500
6880,Jet Airways,Banglore,Delhi,In-flight meal not included,3359.0,185.0,0,0,185500
6881,IndiGo,Banglore,New Delhi,No Info,6144.0,175.0,0,6,71000
6882,IndiGo,Delhi,Cochin,No Info,6494.0,265.0,1,0,73500
6883,Air India,Banglore,New Delhi,No Info,4441.0,170.0,0,6,210500
6884,Air India,Delhi,Cochin,No Info,10703.0,2280.0,3,3,51500
6885,Jet Airways,Kolkata,Banglore,In-flight meal not included,8529.0,775.0,1,4,211000
6886,Multiple carriers,Delhi,Cochin,No Info,14973.0,560.0,1,6,40000
6887,Jet Airways,Kolkata,Banglore,No Info,14571.0,685.0,1,4,82500
6888,SpiceJet,Banglore,Delhi,No check-in baggage included,3257.0,175.0,0,2,211000
6889,Jet Airways,Banglore,New Delhi,In-flight meal not included,11087.0,365.0,1,0,165500
6890,SpiceJet,Kolkata,Banglore,No Info,3873.0,155.0,0,4,65500
6891,SpiceJet,Banglore,Delhi,No Info,4423.0,170.0,0,0,93000
6892,Air India,Delhi,Cochin,No Info,11753.0,1245.0,2,2,105500
6893,Jet Airways,Kolkata,Banglore,No Info,14571.0,425.0,1,4,163000
6894,Multiple carriers,Delhi,Cochin,No Info,8475.0,900.0,1,2,60000
6895,Jet Airways,Kolkata,Banglore,No Info,13941.0,845.0,1,5,200000
6896,Jet Airways,Delhi,Cochin,No Info,16079.0,1395.0,1,1,194500
6897,Multiple carriers,Delhi,Cochin,No Info,13399.0,890.0,1,0,40000
6898,Air India,Delhi,Cochin,No Info,9653.0,1595.0,2,3,164000
6899,Jet Airways,Delhi,Cochin,No Info,14714.0,540.0,1,3,100000
6900,Air Asia,Banglore,Delhi,No Info,3383.0,165.0,0,1,111000
6901,Jet Airways,Banglore,New Delhi,No Info,14151.0,1090.0,1,3,140500
6902,Vistara,Chennai,Kolkata,No Info,5944.0,135.0,0,6,70500
6903,Jet Airways,Kolkata,Banglore,In-flight meal not included,9663.0,800.0,1,3,185500
6904,Multiple carriers,Delhi,Cochin,No Info,7740.0,560.0,1,6,114000
6905,Air India,Kolkata,Banglore,No Info,7211.0,1605.0,1,4,203000
6906,Jet Airways,Banglore,Delhi,No Info,7229.0,185.0,0,4,185500
6907,IndiGo,Kolkata,Banglore,No Info,4174.0,155.0,0,1,113000
6908,Air India,Kolkata,Banglore,No Info,5170.0,150.0,0,4,141500
6909,Multiple carriers,Delhi,Cochin,No Info,15135.0,580.0,1,6,91000
6910,SpiceJet,Kolkata,Banglore,No Info,4649.0,315.0,1,2,150500
6911,Vistara,Banglore,Delhi,No Info,4668.0,160.0,0,5,70000
6912,Air India,Delhi,Cochin,No Info,7480.0,765.0,1,4,204000
6913,Air India,Banglore,Delhi,No Info,6121.0,165.0,0,3,170000
6914,Jet Airways,Delhi,Cochin,No Info,15129.0,1195.0,2,0,230500
6915,Air India,Kolkata,Banglore,No Info,7452.0,675.0,1,2,95000
6916,Jet Airways,Kolkata,Banglore,In-flight meal not included,10539.0,1520.0,1,3,93500
6917,IndiGo,Banglore,New Delhi,No Info,6494.0,170.0,0,6,222000
6918,SpiceJet,Banglore,New Delhi,No Info,3925.0,175.0,0,6,93500
6919,IndiGo,Chennai,Kolkata,No Info,3597.0,140.0,0,5,131500
6920,Jet Airways,Kolkata,Banglore,In-flight meal not included,8586.0,910.0,1,5,185500
6921,Air India,Delhi,Cochin,No Info,13591.0,1580.0,2,3,165500
6922,Multiple carriers,Delhi,Cochin,No Info,9646.0,545.0,1,6,70500
6923,Vistara,Banglore,Delhi,No Info,4668.0,170.0,0,2,94500
6924,Air India,Kolkata,Banglore,No Info,10203.0,625.0,1,3,100000
6925,Air India,Banglore,New Delhi,No Info,7932.0,385.0,1,6,65500
6926,Air India,Kolkata,Banglore,No Info,7893.0,905.0,1,4,165000
6927,Jet Airways,Delhi,Cochin,In-flight meal not included,13029.0,810.0,2,3,53000
6928,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,870.0,1,4,90000
6929,IndiGo,Kolkata,Banglore,No Info,3574.0,265.0,1,4,192000
6930,Air Asia,Delhi,Cochin,No Info,6451.0,870.0,1,2,75500
6931,Jet Airways,Banglore,New Delhi,In-flight meal not included,13502.0,1420.0,1,6,80000
6932,Air India,Kolkata,Banglore,No Info,6528.0,315.0,1,5,143500
6933,Jet Airways,Delhi,Cochin,In-flight meal not included,6017.0,800.0,1,2,150500
6934,Vistara,Banglore,Delhi,No Info,5613.0,165.0,0,2,193000
6935,Jet Airways,Mumbai,Hyderabad,No Info,8040.0,90.0,0,3,84500
6936,IndiGo,Banglore,New Delhi,No Info,5694.0,170.0,0,6,40000
6937,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,870.0,1,1,173000
6938,Air Asia,Kolkata,Banglore,No Info,5192.0,710.0,1,4,73500
6939,Jet Airways,Delhi,Cochin,No Info,14714.0,870.0,1,6,150000
6940,Jet Airways,Banglore,New Delhi,No Info,13817.0,1035.0,1,1,54500
6941,Jet Airways,Delhi,Cochin,No Info,14714.0,600.0,1,5,90000
6942,IndiGo,Chennai,Kolkata,No Info,3597.0,140.0,0,3,193500
6943,Air India,Banglore,Delhi,No Info,6121.0,170.0,0,3,132000
6944,Air India,Kolkata,Banglore,No Info,11642.0,765.0,2,4,165000
6945,Jet Airways,Delhi,Cochin,No Info,15764.0,745.0,1,0,160000
6946,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,6,44000
6947,Air India,Delhi,Cochin,No Info,13223.0,1245.0,2,0,105500
6948,IndiGo,Chennai,Kolkata,No Info,3858.0,145.0,0,0,113500
6949,Multiple carriers,Delhi,Cochin,No Info,6795.0,910.0,1,2,102000
6950,Air Asia,Delhi,Cochin,No Info,6451.0,330.0,1,1,164500
6951,Air India,Delhi,Cochin,No Info,8907.0,810.0,1,1,93000
6952,IndiGo,Kolkata,Banglore,No Info,7095.0,320.0,1,4,151000
6953,Air India,Delhi,Cochin,No Info,6902.0,640.0,1,3,210000
6954,Jet Airways,Delhi,Cochin,In-flight meal not included,13029.0,1025.0,2,1,193000
6955,Air India,Delhi,Cochin,No Info,8372.0,555.0,1,3,100000
6956,Jet Airways,Kolkata,Banglore,In-flight meal not included,10844.0,685.0,1,4,82500
6957,Air Asia,Kolkata,Banglore,No Info,4384.0,150.0,0,0,193500
6958,Jet Airways,Kolkata,Banglore,No Info,12121.0,750.0,1,2,93500
6959,Jet Airways,Kolkata,Banglore,No Info,11467.0,1730.0,1,1,93500
6960,IndiGo,Banglore,New Delhi,No Info,6860.0,175.0,0,6,200000
6961,Air India,Delhi,Cochin,No Info,11241.0,555.0,1,5,100000
6962,Jet Airways,Kolkata,Banglore,No Info,13759.0,1495.0,1,6,194500
6963,IndiGo,Kolkata,Banglore,No Info,4226.0,220.0,1,5,193500
6964,IndiGo,Delhi,Cochin,No Info,6494.0,570.0,1,3,160000
6965,Multiple carriers,Delhi,Cochin,No Info,12192.0,660.0,1,3,80000
6966,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,4,93500
6967,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,870.0,1,3,113000
6968,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,1415.0,1,5,130000
6969,IndiGo,Mumbai,Hyderabad,No Info,3175.0,90.0,0,4,165500
6970,Jet Airways,Delhi,Cochin,In-flight meal not included,12898.0,1145.0,1,0,173000
6971,Jet Airways,Delhi,Cochin,No Info,9564.0,195.0,0,4,110000
6972,Jet Airways,Delhi,Cochin,No Info,12819.0,1775.0,2,3,132500
6973,Air India,Kolkata,Banglore,No Info,12219.0,1365.0,2,6,91000
6974,Air India,Kolkata,Banglore,No Info,12802.0,1700.0,2,4,92500
6975,IndiGo,Kolkata,Banglore,No Info,4804.0,155.0,0,2,93500
6976,SpiceJet,Chennai,Kolkata,No Info,4760.0,140.0,0,1,174500
6977,SpiceJet,Kolkata,Banglore,No Info,3873.0,150.0,0,0,171000
6978,IndiGo,Kolkata,Banglore,No Info,5224.0,155.0,0,6,171500
6979,Air India,Banglore,Delhi,No Info,5228.0,170.0,0,0,210500
6980,Air India,Mumbai,Hyderabad,No Info,8065.0,1440.0,1,1,91500
6981,Air India,Banglore,Delhi,No Info,4441.0,170.0,0,0,210500
6982,Multiple carriers,Delhi,Cochin,No Info,7354.0,520.0,1,2,103500
6983,Air India,Delhi,Cochin,No Info,6094.0,170.0,0,1,51000
6984,Jet Airways,Kolkata,Banglore,In-flight meal not included,7064.0,960.0,1,4,200000
6985,Jet Airways,Delhi,Cochin,No Info,13292.0,1130.0,2,4,93500
6986,Jet Airways,Delhi,Cochin,No Info,13376.0,1320.0,2,4,143500
6987,Jet Airways,Delhi,Cochin,In-flight meal not included,7791.0,1925.0,2,3,104500
6988,Air India,Delhi,Cochin,No Info,7480.0,1255.0,1,4,123000
6989,IndiGo,Kolkata,Banglore,No Info,5069.0,290.0,1,2,81000
6990,SpiceJet,Banglore,Delhi,No check-in baggage included,3257.0,170.0,0,1,93000
6991,Multiple carriers,Delhi,Cochin,No Info,13587.0,760.0,1,3,125000
6992,Jet Airways,Delhi,Cochin,No Info,14151.0,1430.0,2,5,191000
6993,Air India,Kolkata,Banglore,No Info,11432.0,895.0,2,3,82000
6994,Air India,Mumbai,Hyderabad,No Info,4307.0,80.0,0,1,210500
6995,Jet Airways,Delhi,Cochin,In-flight meal not included,13029.0,1025.0,2,0,193000
6996,Air India,Mumbai,Hyderabad,No Info,3100.0,85.0,0,1,150000
6997,Jet Airways,Kolkata,Banglore,In-flight meal not included,10031.0,1610.0,1,6,194500
6998,SpiceJet,Kolkata,Banglore,No check-in baggage included,3841.0,155.0,0,3,65500
6999,Jet Airways,Banglore,Delhi,In-flight meal not included,4030.0,180.0,0,2,195000
7000,Air India,Delhi,Cochin,No Info,10441.0,1275.0,2,5,220000
7001,Air India,Kolkata,Banglore,No Info,14221.0,2115.0,3,6,120000
7002,Jet Airways,Delhi,Cochin,In-flight meal not included,10262.0,450.0,1,2,113000
7003,Jet Airways,Banglore,Delhi,No Info,7229.0,175.0,0,0,111000
7004,IndiGo,Banglore,New Delhi,No Info,6494.0,170.0,0,6,130000
7005,IndiGo,Delhi,Cochin,No Info,6818.0,425.0,1,5,50500
7006,Multiple carriers,Delhi,Cochin,No Info,7485.0,735.0,1,1,84500
7007,SpiceJet,Banglore,Delhi,No Info,3971.0,170.0,0,2,93000
7008,SpiceJet,Chennai,Kolkata,No Info,3597.0,140.0,0,2,174500
7009,Jet Airways,Mumbai,Hyderabad,No Info,5678.0,90.0,0,0,25500
7010,Air India,Kolkata,Banglore,No Info,8366.0,1350.0,1,4,92500
